QID,Term,Morph,npmi,cls_orig,subword_mean,bert_static,sbert,fasttext,query_ctx,cls_masked
2,lick,licking's,0.291428917464543,0.9321886897087096,0.6594548225402832,0.613821268081665,0.699303150177002,0.2717855870723724,0.5691555142402649,0.9593870043754578
2,lick,lickingly,0.246897531168788,0.834761381149292,0.693307638168335,0.6576270461082458,0.7234192490577698,0.2451423555612564,0.5287176370620728,0.8887119293212891
2,lick,lickely,0.213248224116498,0.9324809312820436,0.792313814163208,0.8037763833999634,0.7784695625305176,0.1950055807828903,0.7558580636978149,0.963767409324646
2,lick,lickeds,0.262620676901759,0.7836706638336182,0.7033302783966064,0.6542190313339233,0.7081317901611328,0.2150468230247497,0.5997520685195923,0.8375973105430603
2,lick,licking,0.563584295964649,0.949209451675415,0.8216025233268738,0.7273622155189514,0.843010425567627,0.7387908101081848,0.7539200186729431,0.949209451675415
2,lick,licks's,0.179064923141429,0.8094601631164551,0.6037940979003906,0.686146080493927,0.7042117118835449,0.2361519932746887,0.6148790717124939,0.9044044017791748
2,lick,licked,0.517255026069967,0.983559787273407,0.8866569995880127,0.6737332344055176,0.8183459639549255,0.6945477724075317,0.5896545648574829,0.983559787273407
2,lick,lickes,0.282844276850338,0.6825950145721436,0.6045504808425903,0.8537527322769165,0.8493672609329224,0.2969073355197906,0.8772981762886047,0.7577903270721436
2,lick,lickli,0.367761578687332,0.9606873393058776,0.592196524143219,0.8455747365951538,0.7544716596603394,0.1900141984224319,0.6636882424354553,0.9428192973136902
2,lick,lickly,0.266533952806786,0.8600122332572937,0.6815181970596313,0.842767596244812,0.803242564201355,0.2509565651416778,0.766485869884491,0.9158697128295898
2,lick,lick's,0.441947228319156,0.9451404213905334,0.6717178821563721,0.7709536552429199,0.7852210402488708,0.2126991003751754,0.7251930832862854,0.9634262323379517
2,resort,resorts,0.568499270997234,0.9631187319755554,0.7475899457931519,0.756677508354187,0.885513186454773,0.7889352440834045,0.8810474872589111,0.9631187915802002
2,resort,resorte,0.206265417428442,0.9005200266838074,0.581540048122406,0.7976264953613281,0.8561052680015564,0.1878968179225921,0.736774742603302,0.9170477390289307
2,resort,resortations,0.181062117815708,0.961293637752533,0.6206129789352417,0.7672569751739502,0.7598527669906616,0.1533562690019607,0.6385941505432129,0.9349786639213562
2,resort,resorts's,0.244941851419594,0.9381819367408752,0.5442718863487244,0.5856411457061768,0.838542103767395,0.154714286327362,0.5992796421051025,0.9505172371864319
2,resort,resortals,0.229108390916587,0.9667361974716188,0.6688293814659119,0.7620880603790283,0.8692855834960938,0.1830725371837616,0.7315170168876648,0.9614821076393127
2,resort,resortant,0.181062117815708,0.9524378180503844,0.6237480044364929,0.7848329544067383,0.7721513509750366,0.1277175098657608,0.6844047904014587,0.9340968728065491
2,resort,resorters,0.199139647426676,0.9581646919250488,0.5765161514282227,0.8114571571350098,0.8635756969451904,0.1932411789894104,0.769669771194458,0.9492743611335754
2,resort,resortent,0.181062117815708,0.9565027952194214,0.6550770998001099,0.758399486541748,0.8269156217575073,0.1623943001031875,0.6785040497779846,0.9425707459449768
2,resort,resortely,0.181062117815708,0.9532763361930848,0.6950736045837402,0.7413541078567505,0.7426151633262634,0.1741566807031631,0.6624571681022644,0.9513009786605835
2,resort,resortful,0.141971771141685,0.9355274438858032,0.6551586389541626,0.7801409363746643,0.7753680944442749,0.2557353675365448,0.6861370801925659,0.9299843311309814
2,resort,resorte's,0.181062117815708,0.9131970405578612,0.5013765096664429,0.6157629489898682,0.811862587928772,0.1908144056797027,0.6339224576950073,0.9272653460502625
2,resort,resorteer,0.181062117815708,0.9707774519920348,0.6813611388206482,0.7936187386512756,0.8013924360275269,0.2119838446378708,0.742877721786499,0.9643822312355042
2,resort,resorteal,0.234693294413777,0.9549559354782104,0.6363874673843384,0.751736581325531,0.8464934825897217,0.166224867105484,0.7106297612190247,0.9472084641456604
2,resort,resortism,0.217397759856918,0.8199843168258667,0.5721948146820068,0.7917592525482178,0.8132652640342712,0.187704712152481,0.6664719581604004,0.8183649778366089
2,resort,resorting,0.166510789526773,0.8920438289642334,0.445843905210495,0.802323579788208,0.8671813011169434,0.3499917685985565,0.7577056884765625,0.8881752490997314
2,resort,resortable,0.075500993061273,0.8690296411514282,0.5700511932373047,0.7852723002433777,0.7541166543960571,0.1497449874877929,0.6929740309715271,0.8748509883880615
